-150.0,70.0,110.0,0
-150.0,70.0,130.0,0
-150.0,70.0,150.0,0
-150.0,70.0,170.0,0
-150.0,90.0,-150.0,0
-150.0,90.0,-130.0,0
-150.0,90.0,-110.0,0
-150.0,90.0,-90.0,0
-150.0,90.0,-70.0,0
-150.0,90.0,-50.0,0
-150.0,90.0,-30.0,0
-150.0,90.0,-10.0,0
-150.0,90.0,10.0,0
-150.0,90.0,30.0,0
-150.0,90.0,50.0,0
-150.0,90.0,70.0,0
-150.0,90.0,90.0,0
-150.0,90.0,110.0,0
-150.0,90.0,130.0,0
-150.0,90.0,150.0,0
-150.0,110.0,-150.0,0
-150.0,110.0,-130.0,0
-150.0,110.0,-110.0,0
-150.0,110.0,-90.0,0
-150.0,110.0,-70.0,0
-150.0,110.0,-50.0,0
-150.0,110.0,-30.0,0
-150.0,110.0,-10.0,0
-150.0,110.0,10.0,0
-150.0,110.0,30.0,0
-150.0,110.0,50.0,0
-150.0,110.0,70.0,0
-150.0,110.0,90.0,0
-150.0,110.0,110.0,0
-150.0,110.0,130.0,0
-150.0,110.0,150.0,0
-150.0,130.0,-130.0,0
-150.0,130.0,-110.0,0
-150.0,130.0,-90.0,0
-150.0,130.0,-70.0,0
-150.0,130.0,-50.0,0
-150.0,130.0,-30.0,0
-150.0,130.0,-10.0,0
-150.0,130.0,10.0,0
-150.0,130.0,30.0,0
-150.0,130.0,50.0,0
-150.0,130.0,70.0,0
-150.0,130.0,90.0,0
-150.0,130.0,110.0,0
-150.0,130.0,130.0,0
-150.0,150.0,-110.0,0
-150.0,150.0,-90.0,0
-150.0,150.0,-70.0,0
-150.0,150.0,-50.0,0
-150.0,150.0,-30.0,0
-150.0,150.0,-10.0,0
-150.0,150.0,10.0,0
-150.0,150.0,30.0,0
-150.0,150.0,50.0,0
-150.0,150.0,70.0,0
-150.0,150.0,90.0,0
-150.0,150.0,110.0,0
-150.0,170.0,-70.0,0
-150.0,170.0,-50.0,0
-150.0,170.0,-30.0,0
-150.0,170.0,-10.0,0
-150.0,170.0,10.0,0
-150.0,170.0,30.0,0
-150.0,170.0,50.0,0
-150.0,170.0,70.0,0
-130.0,-190.0,-50.0,0
-130.0,-190.0,-30.0,0
-130.0,-190.0,-10.0,0
-130.0,-190.0,10.0,0
-130.0,-190.0,30.0,0
-130.0,-190.0,50.0,0
-130.0,-170.0,-90.0,0
-130.0,-170.0,-70.0,0
-130.0,-170.0,-50.0,0
-130.0,-170.0,-30.0,0
-130.0,-170.0,-10.0,0
-130.0,-170.0,10.0,0
-130.0,-170.0,30.0,0
-130.0,-170.0,50.0,0
-130.0,-170.0,70.0,0
-130.0,-170.0,90.0,0
-130.0,-150.0,-130.0,0
-130.0,-150.0,-110.0,0
-130.0,-150.0,-90.0,0
-130.0,-150.0,-70.0,0
-130.0,-150.0,-50.0,0
-130.0,-150.0,-30.0,0
-130.0,-150.0,-10.0,0
-130.0,-150.0,10.0,0
-130.0,-150.0,30.0,0
-130.0,-150.0,50.0,0
-130.0,-150.0,70.0,0
-130.0,-150.0,90.0,0
-130.0,-150.0,110.0,0
-130.0,-150.0,130.0,0
-130.0,-130.0,-150.0,0
-130.0,-130.0,-130.0,0
-130.0,-130.0,-110.0,0
-130.0,-130.0,-90.0,0
-130.0,-130.0,-70.0,0
-130.0,-130.0,-50.0,0
-130.0,-130.0,-30.0,0
-130.0,-130.0,-10.0,0
-130.0,-130.0,10.0,0
-130.0,-130.0,30.0,0
-130.0,-130.0,50.0,0
-130.0,-130.0,70.0,0
-130.0,-130.0,90.0,0
-130.0,-130.0,110.0,0
-130.0,-130.0,130.0,0
-130.0,-130.0,150.0,0
-130.0,-110.0,-150.0,0
-130.0,-110.0,-130.0,0
-130.0,-110.0,-110.0,0
-130.0,-110.0,-90.0,0
-130.0,-110.0,-70.0,0
-130.0,-110.0,-50.0,0
-130.0,-110.0,-30.0,0
-130.0,-110.0,-10.0,0
-130.0,-110.0,10.0,0
-130.0,-110.0,30.0,0
-130.0,-110.0,50.0,0
-130.0,-110.0,70.0,0
-130.0,-110.0,90.0,0
-130.0,-110.0,110.0,0
-130.0,-110.0,130.0,0
-130.0,-110.0,150.0,0
-130.0,-90.0,-170.0,0
-130.0,-90.0,-150.0,0
-130.0,-90.0,-130.0,0
-130.0,-90.0,-110.0,0
-130.0,-90.0,-90.0,0
-130.0,-90.0,-70.0,0
-130.0,-90.0,-50.0,0
-130.0,-90.0,-30.0,0
